,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth ,Money,Other
200905,7.05,-3.78,4.75,9.85,5.97,2.8,0.97,4.05,-1.11,5.86,9.89,3.25
200906,-0.04,4.16,-1.33,-4.81,-2.83,4.46,1.57,4.24,-0.46,3.49,-1.95,-2.31
200907,7.24,19.6,10.62,5.22,12.04,8.13,4.82,4.22,6.69,5.36,8.57,9.84
200908,0.65,2.39,4.42,0.39,-0.32,2.13,0.66,-0.34,3.46,1.91,9.9,3.75
200909,3.58,2.03,6.33,5.01,6.5,5.19,6.4,1.94,2.32,2.25,1.25,6.03
200910,-0.69,-0.67,-3.82,2.34,-1.65,-1.52,-4.12,-2.88,-0.04,-3.8,-5,-6.1
200911,3.6,10.22,6.85,2.89,8.03,4.72,6.36,3.99,4.88,7.91,4.21,7.46
200912,2.16,5.59,4.54,-0.56,-0.59,5.94,6.27,5.56,1.75,2.32,0.18,1.31
201001,-2.47,-0.47,-4.53,-4.85,-1.5,-7.93,-7.34,-4.61,-1.89,-0.09,-0.72,-0.32
201002,2.55,7.26,5.57,2.14,3.9,4.67,2.67,-0.99,4.17,0.12,2.81,4.52
201003,5.28,9.27,7.69,3.17,3.96,6.65,7.53,2.81,6.03,3.46,8.19,7.72
201004,-1.08,7.23,4.1,4.03,0.97,2.27,2.8,2.68,2.48,-2.26,1.08,2.89
201005,-5.82,-9.16,-9.5,-10.71,-6.92,-7.95,-5.95,-6.79,-5.56,-8.33,-9.19,-8.34
201006,-2.52,-10.75,-6.63,-6.42,-4.59,-6.22,-3.91,-1.06,-9.17,-1.83,-7.34,-5.51
201007,7.27,15.69,10.18,7.58,8.15,7.36,8.87,6.62,4.54,2.05,6.5,7.02
201008,-1.26,-9.79,-7.57,-3.84,-1.99,-6.71,-2.06,-0.2,-4.26,-1.96,-8.58,-4.91
201009,5.51,13.42,12.09,9.16,5.93,12.53,7.75,3.35,12.08,8.82,7.13,10.41
201010,3.69,8.46,4.4,4.5,6.08,6.41,3.98,1.69,2.33,1.9,1.62,2.51
201011,-0.3,7.34,2.5,5.14,-1.33,-0.88,-1.97,-1.86,4,-3.63,-0.46,1.4
201012,3.78,8.49,7.15,9.35,6.2,5.91,6.37,2.92,2.99,5.3,10.4,6.99
201101,-2.43,0.29,4.33,6.92,-0.22,3.91,-0.48,2.1,-0.93,-0.84,2.47,1.42
201102,4.61,-1.9,3.31,7.24,3.01,2.27,7.28,1.93,2.13,3.02,2.64,3.04
201103,2.46,1.7,2.28,2.05,0.62,-1.5,1.62,0.53,0.9,2.12,-1.72,-0.34
201104,4.54,2.2,2,1.57,4.6,3.09,2.79,3.84,4.44,6.26,0.56,1.71
201105,1.95,-3.67,-3.22,-4.88,-0.55,-1.93,0.71,0.85,0.66,1.67,-2.78,-2.77
201106,-1.61,-1.1,-0.11,-2.38,-2.02,-2.48,-1.47,-0.67,-1.02,-2.04,-2.43,-2
201107,-0.48,-8.94,-6.01,0.42,-2.62,-0.54,-5.45,-0.52,-0.71,-3.74,-4.01,-3.29
201108,-0.83,-12.19,-7.85,-10.34,-3.31,-6.97,-5.12,-0.35,-3.15,-3.46,-9.47,-6.41
201109,-5.37,-14.16,-12.06,-12.36,-9.24,-4.79,-5.94,-1.87,-3.96,-4.08,-11.41,-11.02
201110,6.22,23.25,16.23,16.14,9.52,11.73,6.99,6.58,9.68,5.41,13.36,13.72
201111,1.14,-8.15,1.55,1.79,0.31,-2.16,0.17,0.47,0.88,0.98,-3.4,-0.62
201112,1.5,-1.4,-1.9,-0.4,1.1,-1.47,2.79,2.62,0.7,3.37,1.6,0.81
201201,0.33,13.43,8.03,1.01,3.7,8.46,1.86,-2.78,3.99,3.29,7.22,6.99
201202,3.76,5.91,3.66,6.07,3.58,6.48,4.78,0.72,2.98,0.87,6.38,0.52
201203,3.4,0.9,-0.16,-3.32,1.77,4.62,2.16,1.18,4.47,3.8,6.82,1.48
201204,0.75,-7.11,-1.05,-1.59,-0.52,-2.16,1.21,1.63,0.88,0.49,-2.47,-0.57
201205,-2.84,-8.31,-8.99,-11.04,-6.04,-8.04,-0.87,-1.48,-3.3,-3.56,-9.37,-5.5
201206,2.79,-5.6,0.76,5.72,1.78,2.87,6.88,3.1,2.09,6.7,4.48,5.08
201207,1.31,0.35,0.41,2.71,1.1,-0.14,3.67,3.53,1.17,1.52,-1.23,-1.46
201208,0.02,3.89,3.17,1.95,2.74,4.54,0.91,-4.06,2.46,0.69,3.98,1.34
201209,0.35,3.51,1.36,3.76,1.82,1.16,4.73,1.85,1.86,4.55,3.51,3.82
201210,-1.78,5.7,-0.52,-1.98,-1.35,-6.41,-2.9,1,-1.11,-2.09,1.79,-0.8
201211,3.01,3.03,2.61,-1.95,1.95,1.14,-0.01,-4.36,1.27,1.2,-1.26,0.2
201212,-2.9,7.06,3.46,1.25,0.87,0.21,0.8,-0.22,-1.62,-0.77,4.16,1.88
201301,5.04,3.33,5.62,7.45,6.49,2.34,4.4,4.88,5.51,7.89,6.06,7.61
201302,3.02,-0.09,1.02,0.2,1.13,0.4,2.24,1.67,0.72,1.16,1.06,1.53
201303,4.62,3.94,3.03,2,1.47,2.64,5.53,5.39,4.52,6.39,4.39,3.58
201304,3.73,3.63,-0.37,-1.4,2.37,0.35,3.86,5.04,2.62,2.52,1.51,-0.53
201305,-2.4,9.58,4.37,2.51,1.26,4.28,-2.02,-7.58,2.01,1.36,7.02,3.61
201306,-0.38,-0.48,-1.77,-2.46,-2.81,-3.01,2.01,0.48,-0.17,-1.49,-0.6,-2.67
201307,2.8,8.85,6.22,5.1,5.41,5.61,2.98,4.46,5.83,7.89,6.41,4.27
201308,-4.02,-1.12,-2.03,-2.32,-2.09,-0.47,-3.36,-4.89,-4.45,-3.84,-4.44,-2.69
201309,1.44,6.42,6.55,1.9,2.38,3.77,4.11,0.7,4.42,4.05,2.91,5.03
201310,4.72,0.61,3.99,4.7,5.1,3.77,5.43,3.15,5.04,3.47,3.18,4.81
201311,1.1,1.79,2.91,0.45,2.22,3.33,0,-2.2,3.55,4.26,5.92,2.45
201312,2.05,1.08,3.95,2.98,1.15,3.95,3.74,1.45,0.1,0.48,2.48,3.7
201401,-5.82,-3.79,-4.05,-6.91,-4.85,-1.5,-4.16,2.32,-6.51,1.83,-4.37,-4.47
201402,3.35,7.89,5.05,5.19,5.39,4.87,2.5,2.59,5.2,6.25,3.05,3.75
201403,2.75,-1.28,-0.18,2.36,1.1,-0.67,0,2.41,-0.76,-2.65,2.41,0.92
201404,1.44,0.16,0.56,5.66,1.16,-1.04,0.03,3.86,-1.02,-0.5,-3.67,0.57
201405,3.38,0.58,0.97,0.43,1,3.16,4.05,-0.48,0.77,1.64,1.52,1.99
201406,0.69,4.29,2.04,4.05,-0.45,2.8,1.41,5.15,1.18,2.81,2.97,1.21
201407,-4.43,-4.82,-4.82,-3.64,-3.17,0.19,0.42,-6.58,-2.33,-0.46,-2.18,-2.61
201408,5.47,5.09,4.39,1.92,4.99,4,0.25,4.89,4.8,5.39,3.66,4.45
201409,-0.57,-9.58,-3.49,-7.89,-1.07,-1.42,-1.55,-3.65,-1.53,-0.31,-0.68,-2.27
201410,2.58,3.54,3.07,-4.27,0.66,1.42,0.93,6.53,2.99,5.82,3.67,2.84
201411,4.54,4.63,1.87,-10.02,2.39,4,2.38,-0.15,7.43,2.32,1.59,3.53
201412,-2.79,0.31,-0.62,0.46,0.45,-1.25,-2.24,1.58,1.45,-0.94,1.97,-0.63
201501,-0.72,-4.55,-3.93,-4.33,-3.79,-3.58,-4.9,1.13,-0.31,1.54,-7.85,-3.96
201502,5.05,8.05,5.93,4.18,5.86,8.04,8.86,-4.85,5.29,4.03,7.78,5.67
201503,-2.92,-0.63,-1.7,-2.58,-3.15,-2.57,-2.27,-0.59,0.51,0.66,0.05,-1.93
201504,0.77,-1.2,-0.92,6.65,-0.72,1.44,3.21,0.16,-2.26,-1.5,0.62,0.35
201505,1.4,0.92,0.79,-5.62,0.4,1.75,0.27,-0.96,0.77,4.68,2.94,-0.67
201506,-1.83,-1.84,-2.17,-3.86,-2.01,-3.66,-0.61,-5.58,-0.67,0.06,1.32,-2.69
201507,4.9,-2.29,-1.96,-9.04,-2.65,2.31,1.07,2.45,4.85,3.42,1.83,1.65
201508,-4.18,-6.26,-5.1,-4.19,-7.29,-6.01,-8.41,-4.53,-5.57,-8.57,-6.69,-5.7
201509,-1.08,-3.54,-4.61,-5.83,-4.06,-1.49,-2.6,-0.81,-1.88,-7.08,-3.33,-3.09
201510,6.73,6.56,8.23,12.06,11.25,10.21,8.58,1.88,4.41,7.44,5.65,7.89
201511,-1.1,1.83,0.22,0.53,0.16,0.93,-2.08,-3.95,0.78,0.36,2.01,-0.1
201512,0.39,-4.39,-3.68,-9.71,-0.96,-2.69,-3.13,-2.68,0.16,0.16,-3.07,-2.47
201601,0.1,-13.82,-6.31,-4.38,-5.04,-6.15,-0.14,4.57,-4.25,-10.19,-9.89,-7.02
201602,0.52,3.91,3.39,-3.62,2.52,-1.12,0.92,1.24,-0.09,-1.24,-3.24,3.74
201603,4.49,10.54,7.16,10.8,5.93,8.26,6.02,7.51,5.53,3.81,6.44,7.88
201604,0.23,1.3,2.61,9.15,1.37,-4.21,0.22,-0.9,-0.71,4.88,4.02,-0.35
201605,0.61,-1.35,-0.89,-1.18,-0.55,4.83,0.22,1.78,0.79,2.16,2.01,-0.62
201606,4.24,-6.04,0.52,2.5,1.18,-1.81,3.54,7.09,0.77,-0.31,-5.49,0.56
201607,-0.12,8.58,4.71,-2.77,2.54,7.54,1.68,-0.33,3.43,6.07,3.92,3.35
201608,-0.8,0.05,0.83,1.06,1.93,1.54,-3.22,-4.24,-1.66,-3.36,4.67,0.51
201609,-2.85,-1.89,-0.07,2.75,-0.49,2.27,0.42,1.57,-0.72,0.48,-1.61,-0.58
201610,-0.24,-3.78,-2.89,-3,-2.65,-1.17,-3.52,-0.77,-4.05,-7.6,1.41,-0.76
201611,-4.18,7.35,8.92,9.03,0.99,0.36,6.49,-3.12,4.2,2.14,12.98,8.57
201612,3.16,3.68,0.2,1.9,0.65,0.9,4.7,3.33,-0.53,0.61,3.72,1.19
201701,1.63,2.67,3.07,-4.31,3.48,4.52,2.91,0.97,0.95,1.93,0.4,1.79
201702,3.67,0.52,3.81,-3.01,4.12,4.7,-0.06,3.55,2.69,6.74,4.37,1.79
201703,0.38,-0.03,-0.42,-1.25,0.69,2.05,0.84,0.06,0.64,-0.07,-2.48,-0.45
201704,0.45,1.64,2.68,-2.76,-0.02,2.55,-0.28,0.22,2.62,0.82,0.05,0.58
201705,3.03,-0.49,1.32,-3.95,0.56,3.98,-1.43,1.96,1.31,-0.52,-1.32,0.57
201706,-1.44,3.37,1.39,-0.23,0.46,-2.12,-2.55,-2.15,-2.03,5.43,5.82,1.46
201707,-0.2,-1.37,2.25,1.4,1.57,3.65,4.73,2.88,0.08,0.62,1.74,0.45
201708,-1.95,-0.16,-0.42,-5.64,0.99,2.79,-2.51,1.71,-1.88,2.36,-1.52,0.46
201709,-0.78,5.09,4.94,10.85,2.26,0.66,-1.55,-2.21,2.37,2,5.17,3.11
201710,0.01,1.02,3.55,0.46,0.47,6.84,-6.05,2.93,2.71,-2.35,3.26,-0.07
201711,3.74,-0.78,3.14,2.38,3.5,0.9,4.03,1.96,7.84,2.24,3.7,3.47
201712,1.74,-1.18,2.39,4.94,1.69,-0.18,4.35,-5.21,2.34,-0.24,0.9,1.94
201801,1.87,2.34,6.04,2.79,-1,7.84,2.66,-2.91,9.35,6.29,6.02,5.03
201802,-6.27,-6.2,-3.52,-11.26,-6.11,-0.23,-7.06,-4.98,-4.76,-3.71,-2.77,-4.74
201803,-1.66,-5.95,-3.35,2.91,0.27,-3.21,-2.61,2.83,-2.67,-2.51,-3.6,-1.18
201804,-4.05,-0.27,-3.7,10,-3.18,-0.27,-2.85,2.65,3.87,-0.15,1.05,-0.36
201805,-0.79,2.8,2.95,2.87,0.61,6.61,-0.84,-0.24,0.67,2.13,0.17,3.05
201806,4.09,0.67,-2.44,0.46,2.29,-0.45,6.34,2.32,2.96,1.38,-1.15,-0.92
201807,2.8,-1.82,5.85,1.05,3.67,2.33,2.01,1.59,3.15,5.81,4.15,3.17
201808,-1.3,-0.88,-1.35,-3.33,0.94,7.04,2.84,0.48,7.82,4.29,2.24,1.89
201809,0.18,-4.16,2.37,3.29,-1.08,-0.21,1.73,-0.86,0.56,2,-2.22,-0.34
201810,-0.3,-3.07,-11.69,-11.96,-6.5,-8.82,-0.99,-0.17,-8.84,-8.88,-5.63,-9.01
201811,0.19,5.16,3.88,-2.75,5.34,-1.77,2.47,2.81,2.29,6.19,2.57,2.7
201812,-11.72,-11.81,-10.13,-13.13,-6.34,-8.2,-8.88,-5.05,-9.16,-8.34,-11.72,-9.98
201901,7.23,10.29,11.76,10.31,5.38,9.17,4.9,5.27,8.13,5.13,9.66,9.85
201902,1.17,3.58,5.39,1.83,3.97,5.6,3.23,3.09,0.55,3.14,2.51,3.15
201903,3.13,-5.58,-2.28,1.91,1.71,3.73,0.4,3.06,3.27,0.41,-2.66,0.34
201904,3.07,3.12,3.77,0.2,4.18,5.87,5.4,0.86,4.56,-3.26,6.99,5.56
201905,-5.74,-12.61,-10.15,-12.49,-7.92,-8.64,-3.03,-1.97,-6.21,-3.63,-5.79,-7.36
201906,4.34,12.92,9.55,8.73,4.91,7.91,5.12,3.39,7.05,6.72,6.01,7.57
201907,1.67,0.82,-0.41,-2.73,3.23,3.46,1.38,-1.18,0.85,-2.28,3,-0.36
201908,-1.5,-4.92,-2.51,-9.43,-0.96,-2.74,0.25,2.99,-0.05,-0.86,-5.05,-4.5
201909,1.34,3.46,4.24,3.58,2.79,1.19,1.21,3.63,0.78,-1.08,2.49,0.65
201910,-0.01,6.94,0.66,-2.14,-1.52,3.19,1.62,-1.52,0.71,4.57,3.22,2.47
201911,1.91,2.54,4.19,0.41,0.71,5.09,2.45,-2.56,2.04,5.39,5.51,3.67
201912,3.1,5.05,0.8,6.11,2,3.7,0.9,3.81,1.19,3.35,2.44,2
202001,-0.42,6.31,-2.88,-11.92,-2.85,3.35,-2.62,4.68,0.95,-2.17,-2.64,0.38
202002,-8.72,-7.28,-8.81,-16.15,-8.91,-7.14,-6.21,-10.29,-6.94,-5.51,-10.88,-8.7
202003,-12.01,-23,-20.41,-34.61,-10.02,-9.8,-13.44,-13.21,-7.75,-5.2,-20.39,-18.14
202004,7.96,26.12,10.09,32.32,11.74,15.2,8.93,4.98,17.97,13.35,11.74,10.05
202005,3.13,7.21,6.16,-0.66,4.52,7.8,4.74,4.13,4.2,3.94,3.39,4.76
202006,-0.55,14.67,3.21,-0.44,1.09,5.92,-2.7,-5.37,4.21,-1.54,-0.56,0.84
202007,5.79,19.06,2.95,-4.87,7.16,6.91,4.53,6.17,9.41,4.21,1.78,6.3
202008,4.32,41.88,6.59,-2.25,4.78,10.39,5.57,-2.69,8.04,2.21,4.72,9.7
202009,-2.59,-9.22,-0.39,-14.95,-0.01,-5.29,-2,-0.66,-3.92,-1.54,-4.28,-1.09
202010,-2.77,-3.39,-0.79,-4.63,-0.98,-1.94,-4.41,4.31,-2.69,-4.51,-0.98,-2.63
202011,9.77,34.41,16.76,27.01,8.16,10.71,14.44,2.24,8.2,9.73,16.14,14.8
202012,4.5,15.59,2.78,6.23,1.68,5.1,5.23,0.31,1.2,4.58,6.7,3.48
202101,-4.21,11.82,-1.52,4.63,-4.35,0.56,-4,-0.57,-0.2,3.28,-3.02,-2.77
202102,1.26,-8.34,7.71,22.24,0.47,1.42,4.23,-4.99,-1.76,-1.4,10.59,7.95
202103,6.7,0.68,7.72,2.2,7.4,0.68,1.58,9.98,5.59,-0.19,5.67,5.2
202104,3.26,4.31,2.35,0.69,2.37,6.32,2.57,3.83,7.14,2.88,6.07,4.96
202105,1.87,-5.51,2.75,5.24,2.21,-0.94,-0.6,-1.52,-2.36,-0.29,3.07,2.12
202106,-1.27,5.67,-0.39,5.45,-2.65,6.92,0,-1.71,2.76,4.3,-2.46,-2.68
202107,0.17,-0.96,0.8,-8.72,2.18,3.39,-0.14,2.78,0.2,2.76,0.07,-1.41
202108,-0.39,1.73,0.49,-2,0.12,4.56,1.25,2.82,2.27,2.74,2.71,2.13
202109,-5.04,2.78,-6.33,10.89,-4.86,-6.25,-5.6,-5.15,-4.27,-6.11,-1.71,-3.54
202110,3.68,30.85,4.43,10.23,5.83,7.79,-4.73,4.97,4.93,2.17,6.92,7.37
202111,-4.07,1.98,-1.3,-6.12,0.12,0.94,-7.21,-2.37,1.4,-4.46,-5.8,-3.97
202112,7.62,-4.73,4.03,2.89,9.36,1.74,3.9,8.25,1.27,6.54,4.52,5.01
202201,-0.72,-10.34,-5.63,17.39,-6.58,-8.33,-2.46,-2.23,-8.99,-8.93,-0.81,-7.48
202202,-0.63,-7.12,-0.34,7.54,-3.6,-5.06,0.19,-1.52,-1.62,-1.14,-1.79,-0.11
202203,-0.1,15.03,1.19,9.53,0,3.29,-2.49,9.39,2.91,5.01,-1.24,4.28
202204,2.21,-17,-8,-1.27,0.21,-12.63,-11.12,-3.84,-9.99,-6.96,-8.13,-10.61
202205,-1.73,-9.09,-0.32,14.79,-1.08,-2.21,8.58,4.38,-4.2,0.76,2.71,-3.09
202206,-4.41,-11.9,-10.16,-16.7,-8.4,-8.38,-6.67,-6.74,-7.83,-2.13,-9.26,-10.88
202207,4.1,27.64,10.98,10.37,2.86,11.75,-0.55,6.11,14.59,2.6,7.24,10.85
202208,-1.93,-5.91,-4.63,2.65,-1.75,-5.29,-2.91,-0.24,-3.32,-5.17,-2.33,-3.87
202209,-8.87,-6.57,-12.05,-9.52,-10.85,-11.44,-13.87,-11.89,-7.66,-2.01,-7.88,-8.83
202210,9.92,-6.62,14.76,23.58,6.6,4.94,9.95,3.36,4.1,8.65,12.58,9.83
202211,5.07,-8.21,8.4,0.32,9.74,5.17,2.13,6.35,3.68,5.17,4.59,7.81
202212,-3.04,-28.2,-2.55,-4.36,-2.3,-7.99,-6.83,-1.48,-8.04,-1.83,-5.75,-5.13
202301,-0.44,29.02,7.19,2.79,2.81,9.63,12.93,-1.37,9.7,-1.23,6.23,9.06
202302,-2.25,10.6,-1.25,-7.37,-3.76,-0.3,-6.52,-5.76,-4.77,-4.43,-3.01,-2.76
202303,2.56,-0.67,-0.29,-0.64,1.48,10.38,-0.16,3.58,3.36,2.39,-8.88,0.88
202304,3.09,-15.31,-2.07,2.55,2.34,0.26,0.41,1.58,2.14,3.98,1.8,1.47
202305,-5.42,13.45,-4.38,-10.16,-8.68,8.14,-9.42,-6.28,0.43,-3.87,-3.95,-1.02
202306,2.27,24.63,11.43,6.29,8.57,5.83,4.62,2.38,7.84,4.57,5.65,9.77
202307,2.25,2.67,3.75,7.3,1.53,4.29,0.37,2.6,2.23,-0.3,6.25,3.49
202308,-3.98,-4.37,-2.41,1.37,-2.93,-1.76,0.11,-5.79,-0.59,-0.36,-3.85,-3.13
202309,-5.01,-2.6,-7.41,3.05,-6.68,-5.98,-3.23,-5.29,-5.7,-4.8,-2.21,-5.62
202310,-3.58,-17.94,-3.08,-6.27,-2.51,-1.77,-0.81,0.95,0.42,-4.73,-1.94,-3.8
202311,4.63,15.68,9.41,-1.98,6.09,11.84,6.87,4.53,7,5.66,9.97,10.55
202312,3.23,6.44,7.7,0.06,2.74,4.62,2.19,1.44,5.69,6.81,6.56,6.27
202401,-1.85,-17.91,-2,-0.17,0.29,3.08,3.95,-3.14,1.24,3.32,0.59,1.28
202402,1.73,6.99,5.93,2.35,2.98,6.02,-2.81,1.92,9.35,4.5,3.4,6.45
202403,2.51,-5.58,4.58,10.15,3.82,2.38,3.05,6.71,2.53,2.1,4.67,3.86
